NM_SENADOR;CD_SENADOR;NM_UF;AN_ELEICAO;NM_SENADOR1;SG_PARTIDO;CS_SEXO;% SENADOR_ID;AN_REFERENCIA1;VL_IAU1;VL_IRL1;VL_IVOT1;VL_IASS1;senador_id_file_ceaps;QT_ANOS_IDADE;VL_REEMBOLSADO;ORIGEM;AN_REFERENCIA;VL_IAU;VL_IRL;VL_IVOT;VL_IASS;Calculation;Produtividade
JOSE ANIBAL;878;;;JOSE ANIBAL;PSDB;;8782014;2014;0;0.0289855072;0;0;8782014;;0;file_eleitos;2014;0;0.0289855072;0;0;0.0289855072;0.0072463768
JOSE ANIBAL;878;SP;;JOSE ANIBAL;PSDB;;8782017;2017;0.0138888889;0;0;1;8782017;;0;file_eleitos;2017;0.0138888889;0;0;1;1.0138888889;0.2534722222
PAULO DAVIM;5020;RN;;PAULO DAVIM;PV;;50202012;2012;0.36121673;0.1208053691;0;0.9206349206;50202012;58;223172.68;file_eleitos;2012;0.36121673;0.1208053691;0;0.9206349206;1.4026570198;0.350664255
PAULO DAVIM;5020;;;PAULO DAVIM;PV;;50202014;2014;0.1554770318;0.1449275362;0;0;50202014;58;216140.91;file_eleitos;2014;0.1554770318;0.1449275362;0;0;0.300404568;0.075101142
PAULO DAVIM;5020;RN;;PAULO DAVIM;PV;;50202011;2011;0.1578947368;0.2464788732;0;0.7857142857;50202011;58;196138.41;file_eleitos;2011;0.1578947368;0.2464788732;0;0.7857142857;1.1900878958;0.2975219739
PAULO DAVIM;5020;;;PAULO DAVIM;PV;;50202013;2013;0.2465277778;0.1452991453;0;0;50202013;58;265241.35;file_eleitos;2013;0.2465277778;0.1452991453;0;0;0.3918269231;0.0979567308
LAURO ANTONIO;5156;;;LAURO ANTONIO;PR;;51562014;2014;0.0070671378;0;0;0;51562014;;0;file_eleitos;2014;0.0070671378;0;0;0;0.0070671378;0.0017667845
LAURO ANTONIO;5156;SE;;LAURO ANTONIO;PR;;51562011;2011;0.015037594;0.0704225352;0;0.9920634921;51562011;59;19345.6;file_eleitos;2011;0.015037594;0.0704225352;0;0.9920634921;1.0775236213;0.2693809053
LAURO ANTONIO;5156;SE;;LAURO ANTONIO;PR;;51562012;2012;0.0646387833;0.0067114094;0;1;51562012;59;69348.25;file_eleitos;2012;0.0646387833;0.0067114094;0;1;1.0713501927;0.2678375482
GIM ARGELLO;4776;;;GIM ARGELLO;PTB;;47762011;2011;0.1390977444;0.3732394366;0;0;47762011;56;240467.43;file_eleitos;2011;0.1390977444;0.3732394366;0;0;0.512337181;0.1280842952
GIM ARGELLO;4776;;;GIM ARGELLO;PTB;;47762013;2013;0.2847222222;0.4188034188;0;0;47762013;56;232960.74;file_eleitos;2013;0.2847222222;0.4188034188;0;0;0.703525641;0.1758814103
GIM ARGELLO;4776;;;GIM ARGELLO;PTB;;47762014;2014;0.1625441696;0.2608695652;0;0;47762014;56;247450;file_eleitos;2014;0.1625441696;0.2608695652;0;0;0.4234137348;0.1058534337
GIM ARGELLO;4776;;;GIM ARGELLO;PTB;;47762012;2012;0.2737642586;0.4899328859;0;0;47762012;56;252144.47;file_eleitos;2012;0.2737642586;0.4899328859;0;0;0.7636971445;0.1909242861
LOBAO FILHO;3579;MA;;LOBAO FILHO;MDB;;35792013;2013;0.1458333333;0.5042735043;0;0.8487394958;35792013;54;281126.22;file_eleitos;2013;0.1458333333;0.5042735043;0;0.8487394958;1.4988463334;0.3747115834
LOBAO FILHO;3579;MA;;LOBAO FILHO;MDB;;35792012;2012;0.0874524715;0.2684563758;0;0.6031746032;35792012;54;244626.74;file_eleitos;2012;0.0874524715;0.2684563758;0;0.6031746032;0.9590834505;0.2397708626
LOBAO FILHO;3579;MA;;LOBAO FILHO;MDB;;35792011;2011;0.0977443609;0.514084507;0;0.5317460317;35792011;54;173262.64;file_eleitos;2011;0.0977443609;0.514084507;0;0.5317460317;1.1435748997;0.2858937249
LOBAO FILHO;3579;;;LOBAO FILHO;MDB;;35792014;2014;0.0954063604;0.2173913043;0;0;35792014;54;241031.15;file_eleitos;2014;0.0954063604;0.2173913043;0;0;0.3127976648;0.0781994162
MARINOR BRITO;4998;PA;;MARINOR BRITO;PSOL;;49982011;2011;0.2067669173;0.0915492958;0;0.6031746032;49982011;59;332638.96;file_eleitos;2011;0.2067669173;0.0915492958;0;0.6031746032;0.9014908162;0.2253727041
GEOVANI BORGES;4522;AP;;GEOVANI BORGES;MDB;;45222011;2011;0.0563909774;0.0211267606;0;0.8673469388;45222011;65;315031.42;file_eleitos;2011;0.0563909774;0.0211267606;0;0.8673469388;0.9448646768;0.2362161692
REDITARIO CASSOL;5072;RO;;REDITARIO CASSOL;PP;;50722011;2011;0.0488721805;0.0492957746;0;0.9318181818;50722011;82;133130.03;file_eleitos;2011;0.0488721805;0.0492957746;0;0.9318181818;1.0299861369;0.2574965342
REDITARIO CASSOL;5072;;;REDITARIO CASSOL;PP;;50722014;2014;0.0070671378;0;0;0;50722014;;0;file_eleitos;2014;0.0070671378;0;0;0;0.0070671378;0.0017667845
GILVAM BORGES;30;AP;;GILVAM BORGES;MDB;;302011;2011;0.015037594;0;0;0.6935483871;302011;60;44730;file_eleitos;2011;0.015037594;0;0;0.6935483871;0.7085859811;0.1771464953
JOAO PEDRO;4774;AM;;JOAO PEDRO;PT;;47742011;2011;0.0714285714;0.0633802817;0;0.9016393443;47742011;66;65268.25;file_eleitos;2011;0.0714285714;0.0633802817;0;0.9016393443;1.0364481974;0.2591120493
ANTONIO RUSSO;4891;;;ANTONIO RUSSO;PR;;48912013;2013;0.0104166667;0;0;0;48912013;77;16688.73;file_eleitos;2013;0.0104166667;0;0;0;0.0104166667;0.0026041667
ANTONIO RUSSO;4891;;;ANTONIO RUSSO;PR;;48912014;2014;0.0070671378;0;0;0;48912014;;0;file_eleitos;2014;0.0070671378;0;0;0;0.0070671378;0.0017667845
ANTONIO RUSSO;4891;MS;;ANTONIO RUSSO;PR;;48912011;2011;0.022556391;0.0774647887;0;0.9452054795;48912011;77;155519.33;file_eleitos;2011;0.022556391;0.0774647887;0;0.9452054795;1.0452266592;0.2613066648
ANTONIO RUSSO;4891;MS;;ANTONIO RUSSO;PR;;48912012;2012;0.0418250951;0.0201342282;0;0.5873015873;48912012;77;250871.02;file_eleitos;2012;0.0418250951;0.0201342282;0;0.5873015873;0.6492609105;0.1623152276
CASILDO MALDANER;13;SC;;CASILDO MALDANER;MDB;;132013;2013;0.2152777778;0.1025641026;0;0.8907563025;132013;76;315005.08;file_eleitos;2013;0.2152777778;0.1025641026;0;0.8907563025;1.2085981829;0.3021495457
CASILDO MALDANER;13;PMDB;;CASILDO MALDANER;MDB;;132014;2014;0.1272084806;0.0579710145;0;0.8951612903;132014;76;326156.25;file_eleitos;2014;0.1272084806;0.0579710145;0;0.8951612903;1.0803407854;0.2700851963
CASILDO MALDANER;13;SC;;CASILDO MALDANER;MDB;;132012;2012;0.2205323194;0.2147651007;0;0.9126984127;132012;76;291071.25;file_eleitos;2012;0.2205323194;0.2147651007;0;0.9126984127;1.3479958328;0.3369989582
CASILDO MALDANER;13;SC;;CASILDO MALDANER;MDB;;132011;2011;0.1165413534;0.1971830986;0;0.8888888889;132011;76;227057.03;file_eleitos;2011;0.1165413534;0.1971830986;0;0.8888888889;1.2026133409;0.3006533352
ANIBAL DINIZ;4837;AC;;ANIBAL DINIZ;PT;;48372012;2012;0.2585551331;0.5302013423;0;0.9365079365;48372012;55;413930.95;file_eleitos;2012;0.2585551331;0.5302013423;0;0.9365079365;1.7252644119;0.431316103
ANIBAL DINIZ;4837;AC;;ANIBAL DINIZ;PT;;48372011;2011;0.1541353383;0.7112676056;0;0.9444444444;48372011;55;274017.19;file_eleitos;2011;0.1541353383;0.7112676056;0;0.9444444444;1.8098473884;0.4524618471
ANIBAL DINIZ;4837;AC;;ANIBAL DINIZ;PT;;48372013;2013;0.3194444444;0.6495726496;0;0.9075630252;48372013;55;463830;file_eleitos;2013;0.3194444444;0.6495726496;0;0.9075630252;1.8765801192;0.4691450298
ANIBAL DINIZ;4837;PT;;ANIBAL DINIZ;PT;;48372014;2014;0.2155477032;0.5797101449;0;0.9274193548;48372014;55;379667.52;file_eleitos;2014;0.2155477032;0.5797101449;0;0.9274193548;1.7226772029;0.4306693007
WILSON SANTIAGO;3811;;;WILSON SANTIAGO;MDB;;38112011;2011;0.0676691729;0.0211267606;0;0;38112011;61;282758.27;file_eleitos;2011;0.0676691729;0.0211267606;0;0;0.0887959335;0.0221989834
ANA RITA;4869;ES;;ANA RITA;PT;;48692011;2011;0.1766917293;0.3591549296;0;0.9126984127;48692011;60;249877.97;file_eleitos;2011;0.1766917293;0.3591549296;0;0.9126984127;1.4485450716;0.3621362679
ANA RITA;4869;PT;;ANA RITA;PT;;48692014;2014;0.3356890459;0.3043478261;0;0.9193548387;48692014;60;294237.27;file_eleitos;2014;0.3356890459;0.3043478261;0;0.9193548387;1.5593917107;0.3898479277
ANA RITA;4869;ES;;ANA RITA;PT;;48692013;2013;0.375;0.2393162393;0;0.9495798319;48692013;60;315342.57;file_eleitos;2013;0.375;0.2393162393;0;0.9495798319;1.5638960712;0.3909740178
ANA RITA;4869;ES;;ANA RITA;PT;;48692012;2012;0.247148289;0.1744966443;0;0.8968253968;48692012;60;299559.01;file_eleitos;2012;0.247148289;0.1744966443;0;0.8968253968;1.3184703301;0.3296175825
CYRO MIRANDA;4877;PSDB;;CYRO MIRANDA;PSDB;;48772014;2014;0.3816254417;0.2608695652;0;0.9193548387;48772014;72;251617.46;file_eleitos;2014;0.3816254417;0.2608695652;0;0.9193548387;1.5618498456;0.3904624614
CYRO MIRANDA;4877;GO;;CYRO MIRANDA;PSDB;;48772011;2011;0.3007518797;1;0;0.9206349206;48772011;72;231160.95;file_eleitos;2011;0.3007518797;1;0;0.9206349206;2.2213868003;0.5553467001
CYRO MIRANDA;4877;GO;;CYRO MIRANDA;PSDB;;48772013;2013;0.4375;0.2735042735;0;0.8571428571;48772013;72;228248.94;file_eleitos;2013;0.4375;0.2735042735;0;0.8571428571;1.5681471306;0.3920367827
CYRO MIRANDA;4877;GO;;CYRO MIRANDA;PSDB;;48772012;2012;0.391634981;1;0;0.9841269841;48772012;72;242630.49;file_eleitos;2012;0.391634981;1;0;0.9841269841;2.3757619651;0.5939404913
CLESIO ANDRADE;4895;MG;;CLESIO ANDRADE;MDB;;48952013;2013;0.2326388889;0.0598290598;0;0.7731092437;48952013;65;118713.24;file_eleitos;2013;0.2326388889;0.0598290598;0;0.7731092437;1.0655771924;0.2663942981
CLESIO ANDRADE;4895;MG;;CLESIO ANDRADE;MDB;;48952011;2011;0.0827067669;0.0915492958;0;0.8571428571;48952011;65;100085.27;file_eleitos;2011;0.0827067669;0.0915492958;0;0.8571428571;1.0313989198;0.25784973
CLESIO ANDRADE;4895;PDT;;CLESIO ANDRADE;MDB;;48952014;2014;0.0565371025;0.0289855072;0;0.8387096774;48952014;65;71148.13;file_eleitos;2014;0.0565371025;0.0289855072;0;0.8387096774;0.9242322871;0.2310580718
CLESIO ANDRADE;4895;MG;;CLESIO ANDRADE;MDB;;48952012;2012;0.1825095057;0.0469798658;0;0.880952381;48952012;65;130681.07;file_eleitos;2012;0.1825095057;0.0469798658;0;0.880952381;1.1104417524;0.2776104381
JOAO COSTA;5166;TO;;JOAO COSTA;PPL;;51662012;2012;0.0456273764;0.0268456376;0;0.9583333333;51662012;;0;file_eleitos;2012;0.0456273764;0.0268456376;0;0.9583333333;1.0308063473;0.2577015868
JOAO COSTA;5166;TO;;JOAO COSTA;PPL;;51662013;2013;0.0451388889;0;0;0.8064516129;51662013;;0;file_eleitos;2013;0.0451388889;0;0;0.8064516129;0.8515905018;0.2128976254
JOAO COSTA;5166;;;JOAO COSTA;PPL;;51662011;2011;0;0.0211267606;0;0;51662011;;0;file_eleitos;2011;0;0.0211267606;0;0;0.0211267606;0.0052816901
ANTONIO CARLOS RODRIGUES;5150;SP;;ANTONIO CARLOS RODRIGUES;PR;;51502012;2012;0.0114068441;0.0805369128;0;0.92;51502012;;0;file_eleitos;2012;0.0114068441;0.0805369128;0;0.92;1.0119437569;0.2529859392
ANTONIO CARLOS RODRIGUES;5150;;;ANTONIO CARLOS RODRIGUES;PR;;51502014;2014;0.109540636;0.0579710145;0;0;51502014;;0;file_eleitos;2014;0.109540636;0.0579710145;0;0;0.1675116505;0.0418779126
ANTONIO CARLOS RODRIGUES;5150;SP;;ANTONIO CARLOS RODRIGUES;PR;;51502013;2013;0.1597222222;0.1196581197;0;0.8907563025;51502013;;0;file_eleitos;2013;0.1597222222;0.1196581197;0;0.8907563025;1.1701366444;0.2925341611
ANTONIO CARLOS RODRIGUES;5150;;;ANTONIO CARLOS RODRIGUES;PR;;51502011;2011;0;0.0633802817;0;0;51502011;;0;file_eleitos;2011;0;0.0633802817;0;0;0.0633802817;0.0158450704
IVONETE DANTAS;4937;;;IVONETE DANTAS;MDB;;49372014;2014;0.0671378092;0;0;0;49372014;59;227841.06;file_eleitos;2014;0.0671378092;0;0;0;0.0671378092;0.0167844523
IVONETE DANTAS;4937;RN;;IVONETE DANTAS;MDB;;49372012;2012;0.0076045627;0.0067114094;0;0.9333333333;49372012;59;35294.97;file_eleitos;2012;0.0076045627;0.0067114094;0;0.9333333333;0.9476493055;0.2369123264
IVONETE DANTAS;4937;RN;;IVONETE DANTAS;MDB;;49372011;2011;0;0.0281690141;0;1;49372011;59;11133.19;file_eleitos;2011;0;0.0281690141;0;1;1.0281690141;0.2570422535
ASSIS GURGACZ;4983;RO;;ASSIS GURGACZ;PDT;;49832012;2012;0.0342205323;0.0067114094;0;0.9;49832012;;0;file_eleitos;2012;0.0342205323;0.0067114094;0;0.9;0.9409319417;0.2352329854
ASSIS GURGACZ;4983;;;ASSIS GURGACZ;PDT;;49832011;2011;0;0.0070422535;0;0;49832011;;0;file_eleitos;2011;0;0.0070422535;0;0;0.0070422535;0.0017605634
MARCO ANTONIO;4788;;;MARCO ANTONIO;PSL;;47882011;2011;0;0.0211267606;0;0;47882011;;0;file_eleitos;2011;0;0.0211267606;0;0;0.0211267606;0.0052816901
MARCO ANTONIO;4788;;;MARCO ANTONIO;PSL;;47882012;2012;0.0456273764;0.0268456376;0;0;47882012;;0;file_eleitos;2012;0.0456273764;0.0268456376;0;0;0.072473014;0.0181182535
TOMAS CORREIA;4949;RO;;TOMAS CORREIA;MDB;;49492012;2012;0.0912547529;0.1946308725;0;0.9090909091;49492012;;0;file_eleitos;2012;0.0912547529;0.1946308725;0;0.9090909091;1.1949765344;0.2987441336
TOMAS CORREIA;4949;;;TOMAS CORREIA;MDB;;49492011;2011;0;0.0492957746;0;0;49492011;;0;file_eleitos;2011;0;0.0492957746;0;0;0.0492957746;0.0123239437
CLOVIS FECURY;3881;MA;;CLOVIS FECURY;DEM;;38812011;2011;0;0.0281690141;0;0.8174603175;38812011;49;94662.07;file_eleitos;2011;0;0.0281690141;0;0.8174603175;0.8456293315;0.2114073329
CLOVIS FECURY;3881;MA;;CLOVIS FECURY;DEM;;38812012;2012;0.0076045627;0.0067114094;0;0.4666666667;38812012;49;248503.88;file_eleitos;2012;0.0076045627;0.0067114094;0;0.4666666667;0.4809826388;0.1202456597
OSVALDO SOBRINHO;1210;MT;;OSVALDO SOBRINHO;PTB;;12102013;2013;0.1041666667;0.1538461538;0;0.8684210526;12102013;;0;file_eleitos;2013;0.1041666667;0.1538461538;0;0.8684210526;1.1264338731;0.2816084683
OSVALDO SOBRINHO;1210;;;OSVALDO SOBRINHO;PTB;;12102012;2012;0;0.0067114094;0;0;12102012;;0;file_eleitos;2012;0;0.0067114094;0;0;0.0067114094;0.0016778523
OSVALDO SOBRINHO;1210;;;OSVALDO SOBRINHO;PTB;;12102011;2011;0;0.0070422535;0;0;12102011;;0;file_eleitos;2011;0;0.0070422535;0;0;0.0070422535;0.0017605634
NILDA GONDIM;5281;;;NILDA GONDIM;MDB;;52812015;2015;0.0023696682;0;0;0;52812015;;0;file_eleitos;2015;0.0023696682;0;0;0;0.0023696682;0.0005924171
NILDA GONDIM;5281;;;NILDA GONDIM;MDB;;52812013;2013;0.0034722222;0.1623931624;0;0;52812013;;0;file_eleitos;2013;0.0034722222;0.1623931624;0;0;0.1658653846;0.0414663462
NILDA GONDIM;5281;;;NILDA GONDIM;MDB;;52812014;2014;0.0106007067;0;0;0;52812014;;0;file_eleitos;2014;0.0106007067;0;0;0;0.0106007067;0.0026501767
NILDA GONDIM;5281;;;NILDA GONDIM;MDB;;52812012;2012;0;0.1006711409;0;0;52812012;;0;file_eleitos;2012;0;0.1006711409;0;0;0.1006711409;0.0251677852
NILDA GONDIM;5281;;;NILDA GONDIM;MDB;;52812011;2011;0;0.176056338;0;0;52812011;;0;file_eleitos;2011;0;0.176056338;0;0;0.176056338;0.0440140845
SODRE SANTORO;4957;;;SODRE SANTORO;PTB;;49572011;2011;0;0.0352112676;0;0;49572011;;0;file_eleitos;2011;0;0.0352112676;0;0;0.0352112676;0.0088028169
SODRE SANTORO;4957;RR;;SODRE SANTORO;PTB;;49572013;2013;0.0729166667;0;0;0.8461538462;49572013;;0;file_eleitos;2013;0.0729166667;0;0;0.8461538462;0.9190705128;0.2297676282
RUBEN FIGUEIRO;4893;;;RUBEN FIGUEIRO;PSDB;;48932014;2014;0.3144876325;0.0579710145;0;0;48932014;;0;file_eleitos;2014;0.3144876325;0.0579710145;0;0;0.372458647;0.0931146618
RUBEN FIGUEIRO;4893;;;RUBEN FIGUEIRO;PSDB;;48932011;2011;0;0.0070422535;0;0;48932011;;0;file_eleitos;2011;0;0.0070422535;0;0;0.0070422535;0.0017605634
RUBEN FIGUEIRO;4893;MS;;RUBEN FIGUEIRO;PSDB;;48932013;2013;0.2847222222;0.0854700855;0;0.9915966387;48932013;;0;file_eleitos;2013;0.2847222222;0.0854700855;0;0.9915966387;1.3617889463;0.3404472366
ODACIR SOARES;64;;;ODACIR SOARES;PP;;642014;2014;0.0706713781;0.0289855072;0;0;642014;;0;file_eleitos;2014;0.0706713781;0.0289855072;0;0;0.0996568853;0.0249142213
ODACIR SOARES;64;;;ODACIR SOARES;PP;;642013;2013;0;0.0170940171;0;0;642013;;0;file_eleitos;2013;0;0.0170940171;0;0;0.0170940171;0.0042735043
ODACIR SOARES;64;;;ODACIR SOARES;PP;;642012;2012;0;0.0067114094;0;0;642012;;0;file_eleitos;2012;0;0.0067114094;0;0;0.0067114094;0.0016778523
WILSON MATOS;4772;;;WILSON MATOS;PSDB;;47722013;2013;0;0.0256410256;0;0;47722013;;0;file_eleitos;2013;0;0.0256410256;0;0;0.0256410256;0.0064102564
WILSON MATOS;4772;;;WILSON MATOS;PSDB;;47722014;2014;0.074204947;0.0144927536;0;0;47722014;;0;file_eleitos;2014;0.074204947;0.0144927536;0;0;0.0886977006;0.0221744252
FLEURY;4873;;;FLEURY;DEM;;48732014;2014;0.0812720848;0;0;0;48732014;;0;file_eleitos;2014;0.0812720848;0;0;0;0.0812720848;0.0203180212
DOUGLAS CINTRA;5178;;;DOUGLAS CINTRA;PTB;;51782012;2012;0;0.0872483221;0;0;51782012;;0;file_eleitos;2012;0;0.0872483221;0;0;0.0872483221;0.0218120805
DOUGLAS CINTRA;5178;PE;;DOUGLAS CINTRA;PTB;;51782015;2015;0.2203791469;0.4444444444;0;0.7480314961;51782015;;0;file_eleitos;2015;0.2203791469;0.4444444444;0;0.7480314961;1.4128550874;0.3532137719
DOUGLAS CINTRA;5178;;;DOUGLAS CINTRA;PTB;;51782014;2014;0.0459363958;0.2463768116;0;0;51782014;;0;file_eleitos;2014;0.0459363958;0.2463768116;0;0;0.2923132074;0.0730783018
DOUGLAS CINTRA;5178;;;DOUGLAS CINTRA;PTB;;51782013;2013;0;0.1196581197;0;0;51782013;;0;file_eleitos;2013;0;0.1196581197;0;0;0.1196581197;0.0299145299
DOUGLAS CINTRA;5178;;;DOUGLAS CINTRA;PTB;;51782011;2011;0;0.1056338028;0;0;51782011;;0;file_eleitos;2011;0;0.1056338028;0;0;0.1056338028;0.0264084507
DOUGLAS CINTRA;5178;;;DOUGLAS CINTRA;PTB;;51782016;2016;0.0808823529;0.1818181818;0;0;51782016;;0;file_eleitos;2016;0.0808823529;0.1818181818;0;0;0.2627005348;0.0656751337
KAKA ANDRADE;5158;;;KAKA ANDRADE;PDT;;51582014;2014;0.0954063604;0.0144927536;0;0;51582014;;0;file_eleitos;2014;0.0954063604;0.0144927536;0;0;0.109899114;0.0274747785
KAKA ANDRADE;5158;;;KAKA ANDRADE;PDT;;51582013;2013;0;0.0256410256;0;0;51582013;;0;file_eleitos;2013;0;0.0256410256;0;0;0.0256410256;0.0064102564
ANTONIO AURELIANO;4897;;;ANTONIO AURELIANO;PSDB;;48972014;2014;0.0989399293;0.0434782609;0;0;48972014;;0;file_eleitos;2014;0.0989399293;0.0434782609;0;0;0.1424181902;0.0356045475
EDUARDO AZEREDO;3400;;;EDUARDO AZEREDO;PSDB;;34002015;2015;0.0023696682;0;0;0;34002015;;0;file_eleitos;2015;0.0023696682;0;0;0;0.0023696682;0.0005924171
SANDRA BRAGA;5038;;;SANDRA BRAGA;MDB;;50382011;2011;0;0.014084507;0;0;50382011;;0;file_eleitos;2011;0;0.014084507;0;0;0.014084507;0.0035211268
SANDRA BRAGA;5038;AM;;SANDRA BRAGA;MDB;;50382015;2015;0.1753554502;0.1830065359;0;0.874015748;50382015;;0;file_eleitos;2015;0.1753554502;0.1830065359;0;0.874015748;1.2323777342;0.3080944336
SANDRA BRAGA;5038;;;SANDRA BRAGA;MDB;;50382013;2013;0;0.0341880342;0;0;50382013;;0;file_eleitos;2013;0;0.0341880342;0;0;0.0341880342;0.0085470085
SANDRA BRAGA;5038;;;SANDRA BRAGA;MDB;;50382016;2016;0.0183823529;0;0;0;50382016;;0;file_eleitos;2016;0.0183823529;0;0;0;0.0183823529;0.0045955882
SANDRA BRAGA;5038;;;SANDRA BRAGA;MDB;;50382012;2012;0;0.0067114094;0;0;50382012;;0;file_eleitos;2012;0;0.0067114094;0;0;0.0067114094;0.0016778523
SANDRA BRAGA;5038;;;SANDRA BRAGA;MDB;;50382014;2014;0;0.115942029;0;0;50382014;;0;file_eleitos;2014;0;0.115942029;0;0;0.115942029;0.0289855072
DONIZETI NOGUEIRA;5637;TO;;DONIZETI NOGUEIRA;PT;;56372015;2015;0.4052132701;0.1045751634;0;0.9291338583;56372015;;0;file_eleitos;2015;0.4052132701;0.1045751634;0;0.9291338583;1.4389222918;0.359730573
DONIZETI NOGUEIRA;5637;;;DONIZETI NOGUEIRA;PT;;56372016;2016;0.0955882353;0.0545454545;0;0;56372016;;0;file_eleitos;2016;0.0955882353;0.0545454545;0;0;0.1501336898;0.0375334225
DONIZETI NOGUEIRA;5637;;;DONIZETI NOGUEIRA;PT;;56372012;2012;0;0.0402684564;0;0;56372012;;0;file_eleitos;2012;0;0.0402684564;0;0;0.0402684564;0.0100671141
DONIZETI NOGUEIRA;5637;;;DONIZETI NOGUEIRA;PT;;56372011;2011;0;0.0211267606;0;0;56372011;;0;file_eleitos;2011;0;0.0211267606;0;0;0.0211267606;0.0052816901
DONIZETI NOGUEIRA;5637;;;DONIZETI NOGUEIRA;PT;;56372013;2013;0;0.0683760684;0;0;56372013;;0;file_eleitos;2013;0;0.0683760684;0;0;0.0683760684;0.0170940171
DONIZETI NOGUEIRA;5637;;;DONIZETI NOGUEIRA;PT;;56372014;2014;0;0.231884058;0;0;56372014;;0;file_eleitos;2014;0;0.231884058;0;0;0.231884058;0.0579710145
RICARDO FRANCO;5635;SE;;RICARDO FRANCO;DEM;;56352016;2016;0.1066176471;0.0909090909;0;0.5227272727;56352016;;0;file_eleitos;2016;0.1066176471;0.0909090909;0;0.5227272727;0.7202540107;0.1800635027
RICARDO FRANCO;5635;;;RICARDO FRANCO;DEM;;56352014;2014;0;0.0144927536;0;0;56352014;;0;file_eleitos;2014;0;0.0144927536;0;0;0.0144927536;0.0036231884
RICARDO FRANCO;5635;SE;;RICARDO FRANCO;DEM;;56352015;2015;0.0142180095;0.0588235294;0;0.8666666667;56352015;;0;file_eleitos;2015;0.0142180095;0.0588235294;0;0.8666666667;0.9397082056;0.2349270514
RICARDO FRANCO;5635;;;RICARDO FRANCO;DEM;;56352012;2012;0;0.0067114094;0;0;56352012;;0;file_eleitos;2012;0;0.0067114094;0;0;0.0067114094;0.0016778523
RICARDO FRANCO;5635;;;RICARDO FRANCO;DEM;;56352011;2011;0;0.014084507;0;0;56352011;;0;file_eleitos;2011;0;0.014084507;0;0;0.014084507;0.0035211268
HERACLITO FORTES;740;;;HERACLITO FORTES;DEM;;7402015;2015;0.0023696682;0;0;0;7402015;;0;file_eleitos;2015;0.0023696682;0;0;0;0.0023696682;0.0005924171
VIRGINIO DE CARVALHO;4786;SE;;VIRGINIO DE CARVALHO;PSC;;47862016;2016;0.0441176471;0;0;0.8421052632;47862016;;0;file_eleitos;2016;0.0441176471;0;0;0.8421052632;0.8862229102;0.2215557276
PASTOR VALADARES;5617;;;PASTOR VALADARES;PDT;;56172014;2014;0;0.0144927536;0;0;56172014;;0;file_eleitos;2014;0;0.0144927536;0;0;0.0144927536;0.0036231884
PASTOR VALADARES;5617;;;PASTOR VALADARES;PDT;;56172013;2013;0;0.0085470085;0;0;56172013;;0;file_eleitos;2013;0;0.0085470085;0;0;0.0085470085;0.0021367521
PASTOR VALADARES;5617;;;PASTOR VALADARES;PDT;;56172015;2015;0;0.0065359477;0;0;56172015;;0;file_eleitos;2015;0;0.0065359477;0;0;0.0065359477;0.0016339869
PASTOR VALADARES;5617;RO;;PASTOR VALADARES;PDT;;56172016;2016;0.0735294118;0.1272727273;0;0.95;56172016;;0;file_eleitos;2016;0.0735294118;0.1272727273;0;0.95;1.150802139;0.2877005348
GILBERTO PISELO;5615;;;GILBERTO PISELO;PDT;;56152016;2016;0.0073529412;0;0;0;56152016;;0;file_eleitos;2016;0.0073529412;0;0;0;0.0073529412;0.0018382353
DECA;5199;;;DECA;PSDB;;51992014;2014;0;0.0144927536;0;0;51992014;;0;file_eleitos;2014;0;0.0144927536;0;0;0.0144927536;0.0036231884
DECA;5199;;;DECA;PSDB;;51992015;2015;0;0.0588235294;0;0;51992015;;0;file_eleitos;2015;0;0.0588235294;0;0;0.0588235294;0.0147058824
DECA;5199;PB;;DECA;PSDB;;51992016;2016;0.0772058824;0.0909090909;0;0.9166666667;51992016;;0;file_eleitos;2016;0.0772058824;0.0909090909;0;0.9166666667;1.0847816399;0.27119541
PINTO ITAMARATY;4606;MA;;PINTO ITAMARATY;PSDB;;46062016;2016;0.0183823529;0.0727272727;0;0.8;46062016;;0;file_eleitos;2016;0.0183823529;0.0727272727;0;0.8;0.8911096257;0.2227774064
PINTO ITAMARATY;4606;;;PINTO ITAMARATY;PSDB;;46062015;2015;0;0.0130718954;0;0;46062015;;0;file_eleitos;2015;0;0.0130718954;0;0;0.0130718954;0.0032679739
RODRIGUES PALMA;5110;;;RODRIGUES PALMA;PR;;51102014;2014;0;0.0289855072;0;0;51102014;;0;file_eleitos;2014;0;0.0289855072;0;0;0.0289855072;0.0072463768
RODRIGUES PALMA;5110;;;RODRIGUES PALMA;PR;;51102017;2017;0;0.1724137931;0;0;51102017;;0;file_eleitos;2017;0;0.1724137931;0;0;0.1724137931;0.0431034483
RODRIGUES PALMA;5110;;;RODRIGUES PALMA;PR;;51102012;2012;0;0.0067114094;0;0;51102012;;0;file_eleitos;2012;0;0.0067114094;0;0;0.0067114094;0.0016778523
RODRIGUES PALMA;5110;;;RODRIGUES PALMA;PR;;51102015;2015;0;0.0065359477;0;0;51102015;;0;file_eleitos;2015;0;0.0065359477;0;0;0.0065359477;0.0016339869
